transaction_id,transaction_date,product_id,customer_id,product_category,quantity,unit_price,total_amount,customer_region,customer_age,customer_loyalty_score,product_rating,previous_purchase_count,return_status
101527,20/09/2023,2926,37150,home decor,5,96.94,484.7,West,63,15,2,26,1
101528,06/11/2024,2372,33959,home decor,7,271.79,1902.53,East,54,1,3,0,0
101529,09/11/2023,2477,36707,electronics,4,125.67,502.68,North,69,62,2,13,1
101530,26/01/2024,2526,38311,electronics,14,64.04,896.56,East,32,47,4,19,0
101531,15/03/2023,2337,33234,toys,9,87.09,783.81,South,18,9,1,3,0
101532,23/10/2023,2366,36501,toys,6,296.32,1777.92,West,26,67,1,12,1
101533,08/08/2024,2930,35937,home decor,8,198.91,1591.28,West,53,97,3,23,0
101534,14/09/2024,2120,39704,electronics,11,200.4,2204.4,Central,19,25,5,0,0
101535,28/06/2024,2995,31967,toys,11,248.19,2730.09,Central,21,99,5,24,0
101536,12/12/2023,2350,31336,toys,3,30.18,90.54,North,31,45,3,26,1
101537,03/01/2024,2554,34647,clothing,1,64.8,64.8,West,22,54,5,16,0
101538,13/08/2024,2430,32080,home decor,14,52.61,736.54,South,46,30,3,17,0
101539,28/12/2024,2121,32950,home decor,2,43.49,86.98,East,51,65,5,5,0
101540,24/03/2023,2720,35532,toys,3,170.32,510.96,North,61,64,1,12,1
101541,17/07/2024,2703,31333,electronics,2,292.58,585.16,North,35,88,2,6,0
101542,23/06/2023,2603,36331,home decor,3,242.21,726.63,East,31,12,3,19,0
101543,06/06/2023,2973,35606,clothing,11,246.73,2714.03,West,34,62,2,23,0
101544,14/10/2024,2558,35308,home decor,3,187.42,562.26,South,20,99,4,26,1
101545,16/11/2023,2535,31190,toys,2,87.56,175.12,East,67,18,1,10,0
101546,11/08/2023,2274,38891,clothing,9,74.71,672.39,East,42,17,4,9,1
101547,21/01/2023,2950,37141,clothing,2,201.02,402.04,Central,25,24,3,0,1
101548,23/03/2024,2699,39469,electronics,3,72.61,217.83,South,66,44,1,20,1
101549,30/01/2023,2382,38302,toys,10,137.54,1375.4,East,31,50,3,20,1
101550,13/04/2023,2585,36489,clothing,13,211.06,2743.78,Central,29,100,1,19,0
101551,30/09/2024,2264,30078,toys,10,51.34,513.4,South,47,99,2,11,0
101552,23/02/2023,2533,30591,clothing,2,55.41,110.82,Central,28,14,2,12,1
101553,17/07/2023,2679,37286,toys,5,87.26,436.3,Central,25,4,2,23,1
101554,24/01/2023,2597,33138,toys,8,48.53,388.24,North,27,77,5,11,1
101555,04/08/2024,2015,36312,clothing,6,139.16,834.96,West,32,38,1,5,1
101556,26/06/2024,2665,39566,clothing,12,86.9,1042.8,North,48,16,4,11,1
101557,19/08/2024,2502,38933,home decor,13,116.83,1518.79,East,36,8,1,4,0
101558,06/11/2024,2044,32894,clothing,8,227.96,1823.68,East,68,5,1,4,1
101559,27/10/2024,2137,35759,clothing,3,137.86,413.58,South,41,99,2,8,0
101560,09/06/2023,2951,34824,toys,7,251.24,1758.68,South,57,12,2,26,0
101561,19/04/2024,2881,37713,electronics,8,223.87,1790.96,South,47,61,5,24,0
101562,19/05/2023,2678,32408,toys,5,128.48,642.4,West,42,32,3,6,0
101563,21/02/2023,2857,32051,toys,3,71.35,214.05,North,62,52,4,1,0
101564,26/04/2023,2663,30383,home decor,7,71.17,498.19,Central,47,20,2,10,0
101565,29/10/2024,2734,35896,home decor,12,279.16,3349.92,North,52,98,4,28,0
101566,05/02/2024,2420,30355,clothing,14,64.58,904.12,West,39,79,1,2,0
101567,30/04/2024,2290,39971,clothing,8,112.07,896.56,West,42,29,3,8,1
101568,01/01/2023,2492,33400,clothing,7,111.42,779.94,North,63,22,1,22,1
101569,08/10/2023,2370,32625,toys,4,70.07,280.28,North,53,75,1,20,1
101570,08/05/2024,2167,34586,electronics,13,256.09,3329.17,West,30,51,1,29,0
101571,12/04/2024,2692,33187,electronics,6,115.12,690.72,North,26,54,2,25,0
101572,01/12/2023,2702,30344,toys,10,122.86,1228.6,East,68,87,1,5,0
101573,07/05/2024,2666,34798,clothing,14,249.74,3496.36,North,49,42,1,4,1
101574,07/02/2023,2535,38425,electronics,6,28.29,169.74,East,59,92,3,4,0
101575,30/11/2024,2642,37841,home decor,2,174.67,349.34,West,28,9,1,3,1
101576,26/02/2023,2847,34077,electronics,2,101.22,202.44,Central,19,73,1,25,0
101577,14/02/2024,2333,38538,toys,6,73.4,440.4,West,53,25,3,26,1
101578,05/01/2024,2280,36249,home decor,3,264.51,793.53,East,42,9,1,4,1
101579,30/03/2023,2159,30340,home decor,11,151.12,1662.32,West,61,1,2,6,1
101580,03/10/2024,2134,38270,toys,3,261.8,785.4,Central,34,89,3,6,0
101581,10/08/2024,2552,37943,home decor,1,263.78,263.78,South,42,44,4,12,0
101582,16/11/2023,2829,38724,clothing,13,116.48,1514.24,Central,49,69,4,5,0
101583,26/10/2024,2512,38387,toys,12,53.46,641.52,South,42,32,2,15,1
101584,13/07/2024,2769,39639,electronics,6,140.6,843.6,Central,60,2,4,9,0
101585,13/02/2023,2799,36513,home decor,10,174.87,1748.7,Central,18,29,1,21,1
101586,04/01/2024,2059,33173,toys,14,294.33,4120.62,South,57,58,4,8,1
101587,27/09/2024,2186,39847,clothing,9,27.36,246.24,Central,32,66,5,19,1
101588,26/02/2024,2969,31955,clothing,5,154.96,774.8,North,26,71,1,5,0
101589,26/04/2024,2937,38200,clothing,5,36.73,183.65,North,40,34,5,1,0
101590,27/07/2024,2235,37095,electronics,7,276.74,1937.18,West,36,12,4,19,1
101591,14/12/2024,2262,31303,clothing,4,271.66,1086.64,North,31,81,2,11,0
101592,14/08/2024,2458,39098,electronics,12,272.98,3275.76,Central,29,18,5,27,0
101593,14/12/2023,2940,37544,home decor,10,198.09,1980.9,North,21,50,4,13,1
101594,19/06/2024,2906,30822,clothing,7,163.03,1141.21,North,64,36,3,12,1
101595,02/03/2024,2177,34728,clothing,10,10.58,105.8,West,31,95,2,26,0
101596,19/06/2023,2392,30029,electronics,5,32.14,160.7,Central,62,60,2,4,1
101597,19/01/2023,2743,34341,toys,5,159.2,796,East,41,12,2,27,1
101598,15/10/2024,2360,32514,clothing,9,108.86,979.74,Central,27,65,2,1,1
101599,24/04/2024,2077,35068,clothing,3,100.34,301.02,East,18,44,2,18,0
101600,21/12/2023,2214,36622,home decor,6,41.36,248.16,West,66,73,1,4,0
101601,02/02/2023,2339,35608,clothing,7,115.51,808.57,North,31,86,1,5,0
101602,28/04/2023,2366,36406,electronics,2,59.78,119.56,West,37,65,1,16,0
101603,30/01/2023,2847,31159,clothing,5,270.13,1350.65,North,30,7,1,13,1
101604,31/08/2023,2038,37418,clothing,7,227.44,1592.08,North,47,58,2,0,1
101605,30/05/2024,2805,34065,electronics,11,190.43,2094.73,South,34,58,1,27,0
101606,29/08/2024,2317,39996,clothing,6,26.45,158.7,South,68,82,3,26,0
101607,30/12/2024,2071,34398,electronics,1,8.77,8.77,East,37,47,2,22,1
101608,21/01/2024,2978,34153,clothing,14,272.93,3821.02,West,38,84,4,1,1
101609,06/07/2024,2770,37375,toys,6,287.77,1726.62,North,66,26,4,11,0
101610,15/05/2024,2575,37348,home decor,9,37.43,336.87,South,29,3,2,24,1
101611,08/02/2023,2504,35443,toys,8,292.61,2340.88,West,47,86,4,27,1
101612,12/04/2024,2086,39020,home decor,9,284.49,2560.41,South,56,36,4,20,1
101613,20/12/2024,2925,35558,home decor,1,201.34,201.34,West,50,10,3,28,1
101614,11/08/2023,2823,32664,home decor,11,43.29,476.19,Central,56,70,4,0,0
101615,24/03/2024,2245,37858,toys,2,148.51,297.02,West,51,19,5,16,0
101616,13/08/2024,2935,38059,home decor,11,98.43,1082.73,Central,37,45,5,6,1
101617,06/11/2024,2545,34065,clothing,12,226.89,2722.68,East,57,85,2,4,0
101618,05/10/2023,2334,32109,clothing,5,31.54,157.7,East,33,15,5,3,1
101619,06/08/2024,2415,30010,home decor,10,263.89,2638.9,West,40,80,2,26,1
101620,18/01/2023,2086,38293,toys,3,234.97,704.91,Central,45,70,3,14,0
101621,07/11/2023,2078,31849,home decor,1,171.47,171.47,Central,33,67,3,3,1
101622,20/09/2023,2921,38596,toys,10,245.83,2458.3,South,35,59,4,26,0
101623,02/06/2024,2961,39088,electronics,14,90.72,1270.08,North,38,58,5,7,1
101624,14/10/2024,2969,38314,home decor,12,105.09,1261.08,West,64,15,2,20,1
101625,30/05/2023,2315,34870,electronics,2,79.5,159,North,45,11,2,20,1
101626,26/01/2023,2540,36602,toys,7,19.69,137.83,South,30,55,3,6,0
101627,10/11/2024,2113,38259,electronics,2,27.94,55.88,West,41,41,4,9,0
101628,24/08/2023,2752,36245,home decor,10,268.67,2686.7,West,58,100,5,17,0
101629,16/10/2024,2716,34657,home decor,10,158.62,1586.2,West,25,79,2,26,0
101630,16/01/2023,2173,30663,clothing,12,51.12,613.44,North,34,33,3,17,0
101631,27/03/2024,2791,36581,home decor,4,237.63,950.52,East,49,6,1,26,1
101632,29/08/2024,2640,39268,home decor,7,143.66,1005.62,West,18,71,4,16,0
101633,07/11/2024,2261,38843,electronics,12,153.01,1836.12,Central,40,48,3,9,0
101634,25/05/2024,2812,39187,toys,12,137.48,1649.76,East,25,16,5,21,0
101635,17/07/2023,2892,32765,electronics,8,244.14,1953.12,West,42,14,2,20,1
101636,04/05/2023,2901,30108,clothing,5,115.93,579.65,West,24,78,1,4,1
101637,04/01/2024,2991,38137,electronics,2,140.01,280.02,South,58,67,3,18,0
101638,25/02/2023,2431,38371,toys,6,168.09,1008.54,North,60,19,1,11,1
101639,12/01/2024,2517,39489,home decor,10,143.73,1437.3,South,59,86,1,19,0
101640,30/08/2024,2107,30278,toys,7,238.34,1668.38,South,48,33,5,28,1
101641,25/12/2024,2998,36833,home decor,10,107.97,1079.7,Central,50,22,4,16,0
101642,12/11/2024,2335,39958,home decor,10,21.67,216.7,North,48,76,2,8,1
101643,13/12/2024,2073,36787,clothing,7,129.94,909.58,North,21,62,5,11,1
101644,03/08/2023,2974,31065,clothing,2,277.09,554.18,West,19,70,4,8,1
101645,24/02/2024,2424,33114,clothing,5,34.77,173.85,North,57,60,4,8,0
101646,07/03/2023,2339,38007,clothing,2,114.09,228.18,West,52,23,4,20,1
101647,10/09/2023,2275,36096,clothing,6,190.26,1141.56,North,18,10,3,17,1
101648,26/08/2023,2509,30710,clothing,3,37.06,111.18,North,25,1,1,24,1
101649,18/03/2023,2912,30160,toys,2,289.58,579.16,Central,58,55,2,3,1
101650,03/12/2023,2630,32464,electronics,10,73.28,732.8,West,26,51,2,17,1
101651,22/08/2024,2610,32181,toys,9,179.17,1612.53,East,52,95,1,27,1
101652,02/01/2023,2717,39174,clothing,14,299.23,4189.22,Central,30,10,2,29,0
101653,21/04/2023,2704,32878,home decor,10,129.2,1292,Central,39,45,4,10,1
101654,08/01/2024,2885,32221,home decor,5,213.3,1066.5,Central,27,38,1,5,1
101655,24/04/2024,2053,33914,electronics,9,66.78,601.02,South,45,41,5,15,1
101656,09/09/2023,2245,30725,home decor,6,157.41,944.46,North,67,76,4,4,1
101657,16/12/2023,2641,32570,home decor,8,246.13,1969.04,East,24,30,5,10,0
101658,15/03/2023,2815,30030,toys,4,137.25,549,South,40,59,1,17,0
101659,18/12/2023,2242,32254,clothing,14,190.25,2663.5,West,66,3,5,13,1
101660,19/09/2023,2397,38734,electronics,12,52.75,633,North,24,96,3,15,1
101661,03/05/2023,2587,30211,toys,6,286.69,1720.14,East,23,72,1,6,1
101662,30/01/2024,2743,35758,clothing,6,284.77,1708.62,West,21,12,5,5,0
101663,03/06/2024,2401,34784,clothing,14,47.5,665,South,49,68,4,0,1
101664,16/09/2023,2482,32908,clothing,11,47.5,522.5,West,43,9,2,8,0
101665,10/07/2023,2661,36979,electronics,10,296.1,2961,East,45,14,1,17,0
101666,23/11/2024,2420,30775,clothing,12,29.46,353.52,Central,60,53,5,10,0
101667,13/10/2024,2522,34947,home decor,3,127.52,382.56,Central,31,6,4,0,1
101668,15/06/2024,2392,31990,clothing,10,57.62,576.2,Central,31,94,5,20,0
101669,06/12/2023,2606,39055,clothing,11,270.46,2975.06,Central,45,8,4,0,0
101670,02/04/2023,2428,33158,toys,12,164.79,1977.48,East,23,6,1,5,0
101671,15/06/2024,2263,35297,electronics,1,275.06,275.06,South,29,53,4,26,0
101672,15/01/2024,2070,31590,clothing,4,127.77,511.08,Central,47,18,3,25,0
101673,21/03/2023,2337,35601,electronics,4,201.89,807.56,North,25,18,5,26,0
101674,07/12/2023,2152,37404,electronics,8,229.73,1837.84,South,30,5,4,17,0
101675,09/10/2024,2565,39925,home decor,6,295.69,1774.14,North,18,73,2,12,1
101676,01/01/2023,2963,30804,clothing,13,53.1,690.3,North,50,45,1,21,0
101677,07/07/2024,2219,36087,toys,6,188.38,1130.28,West,51,97,3,5,1
101678,02/04/2023,2527,35982,toys,11,10.27,112.97,West,38,11,5,22,1
101679,28/01/2024,2111,37425,clothing,7,174.8,1223.6,Central,37,87,1,23,0
101680,27/08/2023,2509,31187,home decor,5,129.94,649.7,North,51,57,2,15,1
101681,24/11/2024,2087,31739,electronics,14,46.89,656.46,Central,50,98,4,12,1
101682,24/08/2024,2378,33257,home decor,3,113.07,339.21,West,23,59,4,19,1
101683,21/04/2023,2822,36476,toys,11,234.39,2578.29,East,21,35,5,17,0
101684,26/03/2024,2035,34826,toys,14,164.1,2297.4,South,68,43,4,13,1
101685,29/02/2024,2948,38360,home decor,7,194.3,1360.1,East,24,100,1,27,0
101686,04/01/2024,2059,38302,toys,3,205.63,616.89,East,69,74,2,20,0
101687,30/01/2024,2125,34749,electronics,11,64.67,711.37,East,33,79,2,29,0
101688,14/07/2023,2934,32671,home decor,3,261.35,784.05,East,61,61,1,22,0
101689,26/04/2024,2318,31084,toys,8,160.14,1281.12,East,64,4,1,19,0
101690,22/11/2023,2968,39742,toys,9,144.03,1296.27,East,25,86,5,17,0
101691,01/07/2023,2965,39093,electronics,11,67.36,740.96,South,19,18,4,9,1
101692,10/04/2023,2514,31326,home decor,9,173.69,1563.21,Central,32,72,4,0,0
101693,05/02/2023,2615,30635,electronics,2,81.69,163.38,West,33,50,4,6,1
101694,05/09/2024,2854,32822,home decor,5,59.32,296.6,East,69,49,2,17,1
101695,08/11/2024,2239,36657,toys,11,93.42,1027.62,East,52,63,5,16,1
101696,09/09/2023,2969,33010,clothing,5,173.76,868.8,East,53,62,4,24,1
101697,14/05/2024,2858,31992,home decor,7,124.81,873.67,Central,54,80,3,29,1
101698,26/02/2024,2356,31508,clothing,12,38.15,457.8,North,65,55,2,4,0
101699,17/02/2024,2230,35041,toys,9,125.2,1126.8,East,35,43,2,18,1
101700,03/04/2024,2244,31297,clothing,2,239.11,478.22,East,64,81,5,21,1
101701,09/07/2024,2194,34124,home decor,2,114.55,229.1,North,59,7,4,29,0
101702,09/04/2024,2087,35834,home decor,12,69.89,838.68,West,60,64,4,7,0
101703,30/05/2024,2186,32246,electronics,3,194.32,582.96,South,47,43,5,8,0
101704,15/05/2023,2455,30590,home decor,14,234.6,3284.4,East,41,54,2,4,1
101705,02/06/2023,2952,35344,clothing,13,279.55,3634.15,South,45,36,5,9,0
101706,13/12/2024,2715,35396,home decor,2,59.67,119.34,North,60,53,1,28,1
101707,03/07/2023,2655,35869,clothing,13,244.19,3174.47,North,32,92,4,1,1
101708,03/10/2023,2031,36326,home decor,2,106.78,213.56,West,19,4,1,25,0
101709,17/12/2023,2900,32278,electronics,7,199.17,1394.19,East,62,41,4,20,0
101710,11/09/2024,2980,35343,electronics,5,138.45,692.25,East,52,5,5,21,1
101711,12/07/2024,2956,38019,electronics,13,266.45,3463.85,South,45,91,2,26,0
101712,14/04/2024,2259,34375,toys,13,134.4,1747.2,Central,33,47,4,2,1
101713,06/06/2024,2409,32503,clothing,9,82.46,742.14,East,36,39,3,21,0
101714,09/02/2023,2326,33471,toys,2,295.86,591.72,West,64,72,1,1,0
101715,04/11/2024,2112,37559,home decor,4,38.04,152.16,East,28,14,1,14,1
101716,02/08/2023,2844,39414,home decor,6,13.99,83.94,Central,41,25,4,3,1
101717,27/11/2024,2408,32637,home decor,5,19.55,97.75,Central,62,48,3,29,1
101718,01/08/2023,2757,32265,home decor,11,136.09,1496.99,South,55,24,1,3,1
101719,21/01/2024,2478,30011,clothing,8,269.42,2155.36,South,63,1,2,27,0
101720,12/03/2023,2305,36659,toys,14,248.14,3473.96,West,55,23,5,27,0
101721,13/07/2024,2117,31919,home decor,2,65.53,131.06,East,62,28,5,8,1
101722,25/02/2023,2668,32776,electronics,1,162.67,162.67,North,30,95,5,11,0
101723,15/05/2023,2802,34016,clothing,13,132.87,1727.31,West,50,43,3,12,0
101724,05/10/2023,2326,32307,clothing,3,276.95,830.85,South,50,96,5,17,0
101725,27/09/2023,2142,31189,toys,4,252.57,1010.28,Central,41,33,5,10,0
101726,01/10/2024,2493,34031,electronics,3,22.09,66.27,North,26,30,2,15,0
101727,27/08/2023,2808,38509,clothing,12,263.94,3167.28,East,48,31,3,7,1
101728,31/03/2024,2899,36398,clothing,13,148.35,1928.55,South,66,76,4,29,1
101729,20/02/2024,2124,37516,home decor,7,89.1,623.7,East,53,30,3,24,1
101730,02/04/2023,2173,34289,toys,2,201.06,402.12,North,33,44,3,14,0
101731,11/05/2024,2883,37184,home decor,9,299.71,2697.39,South,26,89,1,16,0
101732,29/04/2023,2292,31924,home decor,12,74.16,889.92,East,48,23,2,9,0
101733,14/04/2023,2001,30148,home decor,1,83.86,83.86,East,19,66,5,28,0
101734,28/03/2023,2510,39651,home decor,10,194.95,1949.5,South,19,49,3,19,0
101735,15/06/2024,2777,38294,clothing,10,198.64,1986.4,East,55,38,1,19,0
101736,26/02/2024,2973,32155,clothing,11,57.5,632.5,West,19,20,2,18,1
101737,08/12/2023,2248,34908,home decor,4,89.12,356.48,East,20,23,2,7,1
101738,27/01/2024,2614,39028,home decor,12,86.64,1039.68,Central,50,42,4,18,1
101739,25/07/2023,2780,35323,clothing,6,44.17,265.02,North,47,95,2,13,1
101740,30/05/2023,2421,30395,clothing,8,252.36,2018.88,South,61,15,2,23,1
101741,27/03/2023,2218,36002,electronics,8,250.8,2006.4,South,34,92,1,8,0
101742,19/11/2024,2156,38225,clothing,10,7.99,79.9,West,60,12,2,12,1
101743,02/02/2024,2994,38998,home decor,3,36.07,108.21,East,38,97,1,9,1
101744,03/02/2023,2420,31334,home decor,10,245.21,2452.1,East,49,92,1,22,1
101745,27/04/2023,2216,38433,electronics,13,281.64,3661.32,North,26,42,4,23,0
101746,02/05/2024,2676,36358,clothing,14,16.38,229.32,South,27,12,3,7,0
101747,15/04/2024,2476,31500,electronics,13,205.73,2674.49,West,28,14,1,15,1
101748,03/09/2023,2211,36388,electronics,5,214.17,1070.85,West,45,33,3,24,1
101749,22/05/2023,2443,34046,electronics,14,7.55,105.7,North,53,45,3,24,1
101750,09/06/2024,2251,32778,electronics,11,167.23,1839.53,Central,33,27,4,21,0
101751,23/07/2024,2258,32477,toys,3,239.56,718.68,South,60,33,3,2,1
101752,07/03/2024,2267,39944,clothing,9,249.29,2243.61,Central,31,32,1,10,0
101753,15/02/2023,2907,32737,clothing,14,157.77,2208.78,Central,18,9,4,10,0
101754,25/01/2023,2808,38338,toys,7,47.59,333.13,West,60,76,2,25,0
101755,08/06/2024,2045,35224,electronics,10,31.28,312.8,West,22,14,1,1,1
101756,24/02/2024,2633,38882,toys,1,116.88,116.88,East,62,0,2,10,0
101757,10/11/2024,2099,38818,clothing,12,295.88,3550.56,South,41,5,1,29,1
101758,09/02/2024,2983,36051,electronics,10,167.51,1675.1,West,24,71,4,19,0
101759,25/02/2024,2451,33258,home decor,9,10.45,94.05,South,48,9,5,18,0
101760,20/01/2023,2248,33458,clothing,13,267.72,3480.36,North,61,76,5,18,1
101761,23/10/2024,2931,30092,toys,1,218.06,218.06,East,48,24,5,0,0
101762,10/12/2023,2677,34558,home decor,12,140.71,1688.52,Central,53,56,4,28,0
101763,04/09/2024,2097,33516,electronics,3,254.17,762.51,South,66,85,5,9,0
101764,30/03/2024,2873,37944,toys,2,43.45,86.9,East,34,98,5,8,1
101765,17/02/2024,2223,35284,home decor,3,43.85,131.55,North,23,74,3,24,1
101766,30/06/2023,2490,30596,home decor,4,39.28,157.12,Central,48,29,3,4,0
101767,21/06/2024,2257,34177,toys,13,109.2,1419.6,East,68,88,2,15,0
101768,04/02/2024,2464,33081,toys,6,226.58,1359.48,North,61,49,1,25,0
101769,21/02/2024,2627,33283,home decor,13,75.41,980.33,South,43,10,1,0,0
101770,02/11/2023,2532,32808,home decor,13,154.05,2002.65,East,58,71,4,24,1
101771,21/01/2024,2761,36076,toys,7,65.72,460.04,North,50,100,2,20,0
101772,11/01/2024,2630,34376,toys,6,267.89,1607.34,Central,35,11,2,21,1
101773,30/04/2023,2631,38392,toys,4,19.98,79.92,East,41,41,4,20,0
101774,14/01/2023,2743,33681,toys,7,40.83,285.81,West,29,21,1,28,0
101775,12/04/2024,2213,34803,toys,11,76.74,844.14,South,31,18,1,15,1
101776,23/04/2023,2423,33833,electronics,9,279.61,2516.49,South,55,85,2,9,1
101777,03/05/2024,2239,30728,clothing,13,86.35,1122.55,North,37,44,5,5,1
101778,02/04/2024,2973,33267,electronics,11,190.51,2095.61,East,26,52,1,26,0
101779,03/05/2023,2535,33697,electronics,4,222.39,889.56,Central,35,37,5,6,1
101780,15/04/2023,2401,36191,clothing,12,226.61,2719.32,West,23,9,4,14,0
101781,30/08/2024,2423,37398,electronics,3,254.12,762.36,North,35,100,3,14,1
101782,28/07/2023,2005,39432,clothing,9,7.54,67.86,West,30,57,1,3,1
101783,02/05/2023,2638,32907,clothing,8,174.46,1395.68,East,51,49,5,15,1
101784,21/10/2023,2176,34540,electronics,2,298.3,596.6,Central,68,16,4,17,1
101785,05/06/2024,2503,35674,clothing,5,22.35,111.75,South,65,9,3,0,1
101786,27/02/2023,2504,38928,clothing,11,50.39,554.29,West,65,7,3,6,0
101787,03/01/2023,2786,34438,toys,12,244.54,2934.48,West,56,56,3,2,1
101788,31/03/2023,2100,39866,toys,7,18.26,127.82,West,64,60,2,24,1
101789,14/03/2024,2712,36702,electronics,2,70.39,140.78,North,45,59,2,5,1
101790,30/08/2023,2688,36925,home decor,5,105.58,527.9,East,53,0,3,8,0
101791,11/02/2024,2541,30502,electronics,4,185.23,740.92,Central,66,30,1,22,0
101792,13/08/2024,2331,35081,clothing,8,123.95,991.6,West,42,73,3,20,1
101793,15/01/2024,2596,36853,toys,12,81.54,978.48,East,62,97,3,29,1
101794,02/06/2024,2514,30511,toys,10,77.29,772.9,Central,69,37,4,23,0
101795,29/07/2024,2184,30546,home decor,9,178.99,1610.91,Central,63,52,1,29,1
101796,11/03/2024,2931,34334,clothing,1,40.15,40.15,Central,34,92,2,16,0
101797,01/10/2023,2453,31565,toys,5,106.37,531.85,North,30,50,4,27,0
101798,24/03/2024,2664,34232,electronics,10,9.08,90.8,West,19,97,4,18,0
101799,18/11/2023,2517,38701,home decor,8,45.17,361.36,South,20,85,1,10,1
101800,22/10/2023,2368,30604,electronics,11,18.78,206.58,North,24,88,1,24,0
101801,22/12/2024,2155,30054,home decor,11,45.55,501.05,South,67,98,1,7,0
101802,23/02/2024,2799,35537,electronics,7,190.11,1330.77,South,34,79,2,6,0
101803,10/08/2024,2393,32632,electronics,14,67.99,951.86,South,18,95,1,17,1
101804,22/05/2024,2815,32372,toys,12,188.06,2256.72,Central,57,53,1,16,1
101805,08/10/2023,2145,31843,clothing,3,149.17,447.51,South,44,81,2,19,0
101806,23/01/2023,2977,39372,electronics,9,256.92,2312.28,North,30,29,4,15,1
101807,11/07/2024,2463,39159,clothing,6,266.63,1599.78,North,68,76,2,0,0
101808,05/05/2023,2276,32955,clothing,8,180.39,1443.12,West,38,2,2,24,1
